,Unnamed: 0,Date,User,tweet
961,961,2022-09-22 13:23:51+00:00,AyandeepMullick,reputation of work culture in offices is known to every indian of their employees have resigned in last months this sack is not a big deal goes on
962,962,2022-09-22 13:14:31+00:00,tradePathshala,wipro fires employees for moonlighting working with rival companies
963,963,2022-09-22 13:04:47+00:00,FinologyInsider,fired employees on the grounds of read about the rare reasonable read about the other side of the coin that led to the funding winters layoff storm
964,964,2022-09-22 12:55:00+00:00,NewIndianXpress,chairman has been reportedly receiving hate mails soon after he cracked the whip on employees however he affirmed that he stood by what he said
965,965,2022-09-22 12:37:21+00:00,amdiqbal,isnt it a time for a hour strict work week anything additional overtime allowance
966,966,2022-09-22 12:36:11+00:00,YashAnilMagar1,moonlighting is just like having a extra marital affair
967,967,2022-09-22 12:31:53+00:00,IndiaObservers,has fired employees who were doing their fulltime job amp getting the full salary but they were working for other rival companies for extra income
968,968,2022-09-22 12:28:58+00:00,Freelance_raju,oh freelance or side hustle is not moonlighting ae katon bhara rasta hai hai or bach ke jana hai message from an exwipro employee
969,969,2022-09-22 12:28:42+00:00,LawfullyExplain,what is is moonlighting ethical or unethical moonlighting has become the most topic in the world among and after fired employees for read it here
970,970,2022-09-22 12:20:41+00:00,Kamaiye,fires employee on account of other companies supporting this okay isnt it a time for a hour strict work week anything additional overtime allowance
971,971,2022-09-22 12:07:45+00:00,Letsdiskuss,the moonlighting issue and wipro fired employees
972,972,2022-09-22 12:07:06+00:00,storywireco,wipro ceo receives hate mail as employees are fired report
973,973,2022-09-22 12:03:43+00:00,Ekbyte,im still curious to know that how confirmed the employees there could be at least who didnt do a second job or amongst the list of possible candidates
974,974,2022-09-22 11:47:56+00:00,conquerndivide,can we call it too or it doesnt fall under the definition
975,975,2022-09-22 11:44:14+00:00,tejash_24,sacked employees due to moonlighting do you agree with wipro
976,976,2022-09-22 11:38:05+00:00,son_ofsharmaji,employees be like
977,977,2022-09-22 11:35:30+00:00,ran_jitsingh,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
978,978,2022-09-22 11:30:16+00:00,jais_george,moonlighting polarises it industry opinion experts say return to workplace may ease concerns
979,979,2022-09-22 11:27:33+00:00,BullziInc,terminating employees for the company has called it an practice other organisations are ranged on different sides of this issue
980,980,2022-09-22 11:27:03+00:00,IndiaCrooks,i agree is real challenge in last yrs during covidlifestyle people have started misusing the wfh benefits to earn more with rd job i am glad that took the decision all cos should follow and take measures to stop moonlighting in their cos
981,981,2022-09-22 11:22:26+00:00,techweek_india,according to wipro chairman rishad premji the company has fired these employees for working for direct competitors while being on the rolls of wipro
982,982,2022-09-22 11:20:43+00:00,TechObservor,according to wipro chairman rishad premji the company has fired these employees for working for direct competitors while being on the rolls of wipro
983,983,2022-09-22 11:18:08+00:00,EducationSabha,according to wipro chairman rishad premji the company has fired these employees for working for direct competitors while being on the rolls of wipro
984,984,2022-09-22 11:15:41+00:00,imaginevinee,what about directors
985,985,2022-09-22 11:13:38+00:00,priiyalchauhan,moonlighting is a direct indication of your employees dissatisfaction be it cognitive affective behavioral or economic
986,986,2022-09-22 11:10:49+00:00,my_city_top10,wipro fires employees for moonlighting working with rival companies wipro news
987,987,2022-09-22 11:07:40+00:00,TheStatesmanLtd,wipro chairman said that the company found people to be moonlighting and working for its competitors in the last few months adding that there was no place for such people in the company
988,988,2022-09-22 11:05:10+00:00,RocketSingh0209,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
989,989,2022-09-22 11:00:52+00:00,SstarNation,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
990,990,2022-09-22 10:56:14+00:00,theincomet,wipro fires employees found to be moonlighting for competitors
991,991,2022-09-22 10:44:05+00:00,Maulik1464,is doing a side hustle illegal ppl doing moonlighting for ages so why has it become a sudden problem
992,992,2022-09-22 10:43:20+00:00,Yodatweets1,my company makes me work day as well as late evening based on moon rise timing would it be moonlighting
993,993,2022-09-22 10:39:50+00:00,ajith_0787,would like to report another moonlighting incident
994,994,2022-09-22 10:36:24+00:00,Yodatweets1,moonlighting and encroachment of swd both are unethical right
995,995,2022-09-22 10:35:55+00:00,kappansky,fired wipro employee was just moonlighting for isros chandrayaan project
996,996,2022-09-22 10:35:48+00:00,TradingClassic,wipro fires staff members
997,997,2022-09-22 10:35:00+00:00,NewIndianXpress,has fired employees who were found working for one of its competitors wipro chairman rishad premji called moonlighting in the tech industry as cheating plain and simple
998,998,2022-09-22 10:23:22+00:00,NortheastToday,wipro has found its employees working with the rival competitors at the same time and taken suitable actions against them
999,999,2022-09-22 10:22:55+00:00,TheEnlightIndia,wipro fires employees for working for competitors
1000,1000,2022-09-22 10:17:39+00:00,mcshivanisen,moonlighting means to have a nd job typically secretly and at night in addition to ones regular employment phew inflation making even it people work jobs on the upside vacancies just opened go for it people
1001,1001,2022-09-22 10:15:01+00:00,werindia,fires found moonlighting for rivals know how pressures of insecurities cause
1002,1002,2022-09-22 10:04:51+00:00,sparkstoideas,click the link below
1003,1003,2022-09-22 10:00:59+00:00,ayushkastic,better than is to learn a new skill and switch for the required salary bracket why to just run after a short term money and a question about sharing intellectual properties
1004,1004,2022-09-22 09:59:16+00:00,prathapsayz,working in two companies at the same is not acceptable agreed what if earning through other sources like youtube mentoringteaching might lead to termination
1005,1005,2022-09-22 09:38:54+00:00,uniquetimesorg,wipro boss gets hate mail as fired for moonlighting heres what triggered it know more
1006,1006,2022-09-22 09:37:08+00:00,terajasimhan,my story s firing of employees over opens up a debate on how they found out the act
1007,1007,2022-09-22 09:32:32+00:00,pravinbarai,effect
1008,1008,2022-09-22 09:23:28+00:00,madhyamam_eng,wirpo fires employees for moonlighting fromhome
1009,1009,2022-09-22 09:14:41+00:00,Swetaagrawal_,if an employee is able to do more than his or her normal job he or she is not wrong what are your views about moonlighting is being a multitasker a crime
1010,1010,2022-09-22 09:13:59+00:00,moneycontrolcom,fires employees for but are there any laws that govern the moonlighting trend in is it ethical or is it cheating watch this video to find out
1011,1011,2022-09-22 08:53:12+00:00,rumadeakash,as long as moonlighting doesnt lead to any conflict of interest resulting from a person working for a competitor it shouldnt be an issue
1012,1012,2022-09-22 08:41:42+00:00,rahuljha1310,if a professor of a college gives tuition for a good cause or a doctor works as a consultant in various hospitals or has a private clinic would be call it a moonlighting why it employees are a easy target
1013,1013,2022-09-22 08:39:09+00:00,KaavyaKathaa,the much celebrate leaders have failed miserably to keep up with the changing times
1014,1014,2022-09-22 08:38:33+00:00,TenNewsDotIn,ltd founded by indian businessman azim premji has fired employees for working clandestinely for other companies while being employed in wipro chairman rishad premji said that moonlighting was a complete violation of integrity in its deepest form
1015,1015,2022-09-22 08:37:28+00:00,sameeratweeter,guess with competitors its not ethical
1016,1016,2022-09-22 08:36:23+00:00,jasmin_kumar_,how many of you support this decision at the cost of integrity violation can be called as
1017,1017,2022-09-22 08:33:48+00:00,FreddieVijayDev,gaslighting for moonlighting
1018,1018,2022-09-22 08:27:50+00:00,business_today,chairman s disclosure that his company had fired staffers for has shocked it sector employees who believe it was too harsh a decision
1019,1019,2022-09-22 08:21:28+00:00,NickkBisht,hot topic in tech sector
1020,1020,2022-09-22 08:20:20+00:00,ShivamBatham,fired employee due to moonlighting labour level salaries delayedcanceled onboarding hours slavery increment why wudnt they do it if can be board member of multiple companies then he shud also be fired for moonlighting
1021,1021,2022-09-22 08:20:19+00:00,rahulsahay19,its no brainer to understand that companys chief is running out of brain those who got fired are already smart people they barely give a damn about this only thing company like these will continue to grovel because of smart resource crunch
1022,1022,2022-09-22 08:13:34+00:00,Shoobhitt,why is wrong
1023,1023,2022-09-22 08:06:39+00:00,Raghuram1783,wipro has fired employees for moonlighting working for competitors my view wipro should take a survey from those employees reason for moonlighting so that it will never happen again share your views
1024,1024,2022-09-22 08:03:40+00:00,YumKayy,how did the rivals not know doesnt every company have a background verification process
1025,1025,2022-09-22 08:01:08+00:00,nehanagarr,is doing a side hustle illegal people have varied interests and financial goals if someone is moonlighting and still dont compromise on their work they must be intelligent ppl doing moonlighting for ages so why has it become a sudden problem
1026,1026,2022-09-22 07:56:15+00:00,the_ujwal,pay enough to employeeswhat no fire yes offcource
1027,1027,2022-09-22 07:54:53+00:00,August_Dapper,sir they totally violate individual rights its personal responsibility how they handle both you said they are conflict with your interest what is your interest to restrict someone or make him your servant
1028,1028,2022-09-22 07:48:05+00:00,NewsBytesApp,information technology giant wipro has fired employees for moonlighting chairman rishad premji said on wednesday the company said the employees were reportedly working with one of wipros competitors simultaneously heres more
1029,1029,2022-09-22 07:47:29+00:00,UddhavParab263,if advertising agency ceos started firing creative people for moonlighting and freelancing half the industry will be without jobs
1030,1030,2022-09-22 07:43:57+00:00,shubhangan_dey,it employees crying about getting lpa and it being not enough meanwhile mechanical civil amp electrical engineers not even getting lpa even after moonlighting
1031,1031,2022-09-22 07:37:14+00:00,Global_TazaNews,as arguments fly wipro comments on firing for working for rival companies while unemployed
1032,1032,2022-09-22 07:35:22+00:00,AsianaTimes,as arguments fly wipro comments on firing for working for rival companies while unemployed
1033,1033,2022-09-22 07:26:15+00:00,pitchn_hire,wipro terminated staff members who were discovered working for its competitors while still being on the companys payroll
1034,1034,2022-09-22 07:23:31+00:00,fixb78,found emp moonlighting if private company employee fired do another job that called moonlight in same case if government doctors teachers practicing in his own pvt clinic coaching what is this so called job and why our government not kicking out them
1035,1035,2022-09-22 07:18:59+00:00,HeeraLalGSharma,possible wave termination points ji
1036,1036,2022-09-22 07:16:07+00:00,PragattiOberoi8,wipro has sacked employees for moonlighting whereas there are companies that are planning to introduce it the debate on legality and morality of moonlighting has just started ripple effects are yet to be seen
1037,1037,2022-09-22 07:09:19+00:00,InfoblazeINDIA,sacks employees for via
1038,1038,2022-09-22 07:06:35+00:00,arpanmonktyagi,fair example of an employee denting the ego of the company with his hardwork and ability to do side hustle poor corporate mindset and decision
1039,1039,2022-09-22 07:05:11+00:00,techshotsapp,do you support the decision of management to fire employees for
1040,1040,2022-09-22 06:57:01+00:00,MrAShukla,shall i companies allow employees to
1041,1041,2022-09-22 06:54:48+00:00,rat9,how would significantly distinguishing culture at infosys hcl cognizant wipro tcs and accenture from one another impact attrition
1042,1042,2022-09-22 06:37:24+00:00,dna,sacks employees what is why are against moonlighting
1043,1043,2022-09-22 06:35:32+00:00,upstox,wipro cracks down on moonlighters taking a stand against moonlighting it firm sacked around employees after it found they were working concurrently for rival technology services companies
1044,1044,2022-09-22 06:31:17+00:00,HereWorks,in a first major crackdown against moonlighting indian it major wipro has fired employees for working for direct competitors while being on its rolls
1045,1045,2022-09-22 06:25:15+00:00,HairaanJivi,im confident that the ones fired from have nothing to lose those were some highly skilled resources capable of and they must be making far more than what wipro must have been paying them hoursweek at houravg will pay them thrice as much
1046,1046,2022-09-22 06:20:47+00:00,TheQuint,ltd has sacked some employees for as the it services firm toughens its stand against staffers taking a second job after work hours
1047,1047,2022-09-22 06:11:41+00:00,FortuneIndia,wipro chairman rishad premji says theres no place for such employees at the company
1048,1048,2022-09-22 06:07:01+00:00,Timesmagazine01,wipro sacks workers for moonlighting
1049,1049,2022-09-22 06:06:46+00:00,shrevyatech,companies are firing employees for moonlighting our employees are enjoying
1050,1050,2022-09-22 06:00:29+00:00,tradewithanupam,important topics for traders join free stock market course worth rs k join now
1051,1051,2022-09-22 05:54:39+00:00,gostocksin,absolutely wrong as the employer wont have control if he is working for an competitor sending out employees on moonlighting grounds is a typical examplethey were all working for competitors as well which is unethical practice
1052,1052,2022-09-22 05:52:26+00:00,indiatimes,the issue of has emerged as a big talking point after the chairman flagged the issue
1053,1053,2022-09-22 05:52:21+00:00,mravi012,fired employee due to moonlighting if employee have no permission for dual job then why companies have permission for making another company while running one if companies have money to build two company then employee have also skills to work in two company
1054,1054,2022-09-22 05:46:21+00:00,techshotsapp,wipro fires employees moonlighting for competitors via
1055,1055,2022-09-22 05:44:11+00:00,tejash_24,moonlighters should go to the moon
1056,1056,2022-09-22 05:27:26+00:00,thereadersquare,employees of wipro have been fired for working for competitors
1057,1057,2022-09-22 05:26:15+00:00,TradingClassic,wipro sacks workers for moonlighting
1058,1058,2022-09-22 05:25:46+00:00,mydhanushapp,has terminated the services of staff members who it found were working for its rivals moonlighting while still being on the companys payroll rishad premji says it is a complete violation of integrity in its deepest form
1059,1059,2022-09-22 05:25:20+00:00,iAlokShrivastav,work ethics data privacy amp integrity must be non negotiable at work equally beyond working hours one should must have right to earn extra for his living and employer can buy his employees time but cannot buy a person by his defined salary for
1060,1060,2022-09-22 05:13:32+00:00,mohan_author,fires staff members found to be moonlighting for competitors via techies warned against moonlighting yet another storm in a teacup
1061,1061,2022-09-22 05:09:28+00:00,clicbrics,do you support side hustles
1062,1062,2022-09-22 05:05:42+00:00,tradingobroking,wipro terminates employees for moonlighting employees found working with rivals at the same time
1063,1063,2022-09-22 05:05:25+00:00,SwastikaInvest,wipro terminates employees for moonlighting employees found working with rivals at the same time
1064,1064,2022-09-22 05:01:10+00:00,nitin581012,its so shameful that you fired resources just because they tried to earn little more due to inflation did you try to understand why they were forced to do this because of your companys poor pay you are still paying them rd class salary
1065,1065,2022-09-22 04:59:54+00:00,Sanjh_h,wipro sacks workers for moonlighting agree tht moonlighting is ethically wrong but low salary is also a huge problem that needs to be addressed by wipro or others in business
1066,1066,2022-09-22 04:54:56+00:00,tradewithanupam,best for put buyers join free stock market course worth rs k join now
1067,1067,2022-09-22 04:47:15+00:00,abplive,fired employees found working with rivals at same time rishad premji
1068,1068,2022-09-22 04:47:12+00:00,babita_sharma3,why moonlighting is not okaywhat if employee is underpaidafter full time job employee want to do part time is it not okay
1069,1069,2022-09-22 04:47:06+00:00,dasroopsa,no two timing no chairman stands by his recent comment of clear cheating
1070,1070,2022-09-22 04:33:09+00:00,meDeepakJain,what do you prefer
1071,1071,2022-09-22 04:27:48+00:00,Shiva_NS18,this is not first time that it companies layoffs employees if you are skilled enough and not doing such rubbish things company will never terminate you
1072,1072,2022-09-22 04:20:20+00:00,highland_mooow,fires employees for a rickshaw puller should only do job and also a director should take post in this country this will boost revenue
1073,1073,2022-09-22 04:18:07+00:00,anilkumar3735,the word is trending now in it sector after amp yesterday fired employees for doing moonlighting it refers to the practice of taking up other assignments while working with an organization
1074,1074,2022-09-22 04:15:00+00:00,FinancialXpress,has taken its toll at after disapproving of the practice the company has become the first it major in recent times to have fired employees who were found to be working for competitors at the same time
1075,1075,2022-09-22 04:14:48+00:00,tradewithanupam,top debt free compnies join free stock market course worth rs k join now
1076,1076,2022-09-22 04:09:32+00:00,latestly,terminates employees for moonlighting with rival firms
1077,1077,2022-09-22 03:49:30+00:00,JnPankajJain,isnt what the it companies are doing about moonlighting fair if the employees feel that they are right they should make honest declaration nobody stops them to be freelancer otherwise
1078,1078,2022-09-22 03:44:58+00:00,GoodReturnsIN,shows door to employees accused of for one of its
1079,1079,2022-09-22 03:43:32+00:00,moneycontrolcom,chairman who got a lot of flak for terming the practice of moonlighting as cheating said that the it major found people working directly for one of their competitors in the last few months read
1080,1080,2022-09-22 03:38:42+00:00,TheClientsCARE,moonlighting is simultaneously taking on additional job while working full time with one company usually without the knowledge of primary employer
1081,1081,2022-09-22 03:30:00+00:00,THEFREEMEDIA2K,wipro fired staff found working with rivals at same time
1082,1082,2022-09-22 03:27:32+00:00,mirror7news,wipro sacks workers for moonlighting what is it explained gtgt watch now
1083,1083,2022-09-22 03:06:53+00:00,ankitkall,it sectors started finding reasons to fires excessive employees shows no new business coming
1084,1084,2022-09-22 03:01:21+00:00,Kamalkaranth,fires employees found finding new may not be an issue for these techies but the enterprises may sure mind
1085,1085,2022-09-22 02:40:39+00:00,AEHarshada,terminates employees found moonlighting with rival company rishad premji says wipro employees were found working for competitors
1086,1086,2022-09-22 02:11:44+00:00,iamrakeshbansal,wipro fires employees found moonlighting ie working for its competitor simultaneously
1087,1087,2022-09-22 01:52:21+00:00,Eagleeye47,pathetic fires for doing a second job secretively is a complete violation of in its deepest form said premji
1088,1088,2022-09-22 00:09:52+00:00,rameshkotnana1,fired found working with rivals at same time rishad premji wipro chairman asserted that he stands by his recent comments on being a complete violation of in its deepest form
1089,1089,2022-09-22 00:00:21+00:00,BillingViews,wipro chairman rishad premji said that the company has sacked employees after finding out that they were moonlighting with one of its competitors its more common than you might think
1090,1090,2022-09-22 00:00:19+00:00,TannerHK,wipro chairman rishad premji said that the company has sacked employees after finding out that they were moonlighting with one of its competitors its more common than you might think
1091,1091,2022-09-21 23:10:16+00:00,amitpadhi,my question would be shouldnt the same rule be applicable for board executives as well they shouldnt serve in multiple boards and earn in that case
1092,1092,2022-09-21 23:09:14+00:00,amitpadhi,my question would be shouldnt the same rule be applicable for board executives as well they shouldnt serve in multiple boards and earn in that case
1093,1093,2022-09-21 21:51:54+00:00,RajkrisMenon,the issue of moonlighting has emerged as a big talking point in the industry ever since s premji flagged the issue in a tweet equating it to cheating
1094,1094,2022-09-21 21:48:06+00:00,dellyranksindia,wipro fires employees found moonlighting
1095,1095,2022-09-21 20:52:44+00:00,indiablooms,wipro sacks employees found moonlighting for competitors indiablooms first portal on digital news management
1096,1096,2022-09-21 20:45:00+00:00,dna,act of integrity violation sacks employees accused of moonlighting
1097,1097,2022-09-21 19:44:34+00:00,CryptFyn,if you want two jobs start a freelancing business or become a dao contributor you cant have the cake in the form of a secured job monthly salary with appraisals and hike and eat it too multiple jobs
1098,1098,2022-09-21 18:45:48+00:00,MohitSaluja729,moonlighting the best example of it unfortunately is ingrained in our education system where teachers force students for their private tuitions after school that is unethical
1099,1099,2022-09-21 18:44:57+00:00,IndiaToday,wipro fires employees for moonlighting but what exactly is tells you more
1100,1100,2022-09-21 18:37:16+00:00,iPavanTiwari,why does employees prefer moonlighting
1101,1101,2022-09-21 18:20:28+00:00,dr_farrago_,the top can be a board member of many companies can be holding executive position of many companies at the same time but if an employee finds extra work in his free time to earn some more money thats fraud
1102,1102,2022-09-21 18:16:36+00:00,mez_zanine,fires employees for moonlighting mint
1103,1103,2022-09-21 18:15:32+00:00,Kamalmtwt,wipro fires employees just because of moonlighting this is a very debatable topic at this time in the indian tech industry
1104,1104,2022-09-21 18:01:12+00:00,authorvarun97,moonlighting refers to having a side job or project along with a fulltime job without the awareness of the boss its an illegal thing and employees can be terminated on the charges
1105,1105,2022-09-21 17:53:51+00:00,CA_AnandKumar,wiproterminated the services of staff members who it discovered were working for its competitors while still being on the companys payroll
1106,1106,2022-09-21 17:47:18+00:00,SanjDeep7,fired staff found working with rivals at same time
1107,1107,2022-09-21 17:39:37+00:00,Bijoy_Munshi,companies that are wipros competitors dont even give a smell of offer letters without the proof of resignation acceptance salary slips forms and what not but odd people were moonlighting with them it industry is turning quirky with each passing day
1108,1108,2022-09-21 17:29:27+00:00,kumarmanish9,moonlighters this may trigger a ripple effect in the industry wipro fires employees for moonlighting moonlighting is it legal issue or an ethical one what you think
1109,1109,2022-09-21 17:28:08+00:00,Aztsing096,dear and other incs if u doesnt pay well in metro cities and ask employees to wfo how will they survive hav some self realisation as well
1110,1110,2022-09-21 17:22:19+00:00,raydhack,what do you think about do comment fired employee founded moonlighting for the competitors moonlighting is pursuing more then one full time job at a time
1111,1111,2022-09-21 17:18:12+00:00,TheNachiket,chairman who has been a vocal critic of said the company has no place for any employee who chooses to work directly with rivals while being on payrolls
1112,1112,2022-09-21 17:17:04+00:00,c_tmgaryan,plz subscribe my youtube channel shortsnydcdtoqhcfeatureshare
1113,1113,2022-09-21 17:13:02+00:00,business_today,how is wipros tough stance being viewed by dstreet avinnash gorakshakar directorresearch profitmart securities gives in views in conversation with sakshi batra
1114,1114,2022-09-21 17:12:42+00:00,business_today,wipro takes an aggressive stance on moonlighting fires employees working for rival companies
1115,1115,2022-09-21 17:12:26+00:00,MutualFundShop,frm news today i had learnt new meaning of this means that being into payroll of st company and simultaneously working for nd company m i right
1116,1116,2022-09-21 17:11:15+00:00,misrashutosh,too is accused of from rafale to central vista
1117,1117,2022-09-21 17:08:29+00:00,viren11811,sky diving from feet and all is fine but are you really daring if you are in amp but have not updated it on your linkedin
1118,1118,2022-09-21 17:08:29+00:00,MyomrNews,in a tougher stance against employees doing a second job after hours wipro ltd has fired almost employees for moonlighting rishad premji the companys chairman and a prominent opponent of moonlighting
1119,1119,2022-09-21 17:07:33+00:00,sujal_maiti,moonlighting k naam pe layoff kar rahe great
1120,1120,2022-09-21 17:04:22+00:00,hknewsonline,found staff working with rivals at same time moonlighting is violation of integrity
1121,1121,2022-09-21 17:02:24+00:00,thefirstindia,had fired its employees after finding out that they were working with one of its competitors at the same time wipro chairman said on september
1122,1122,2022-09-21 17:00:32+00:00,business_today,wipros brutal action against moonlighting adani tops huruns rich list these amp many more stories on
1123,1123,2022-09-21 16:44:23+00:00,P_K_Srivastava,i discuss
1124,1124,2022-09-21 16:41:41+00:00,thetribunechd,toughens stand on moonlighting fires for taking up secondary job after work
1125,1125,2022-09-21 16:38:07+00:00,lalatendu4u,so now is the excuse to fire the employees
1126,1126,2022-09-21 16:34:37+00:00,mestry_adi,isnt bad as long as you are working for a direct rival of your employer thats unethical
1127,1127,2022-09-21 16:30:14+00:00,jais_george,wipro fires staff members found to be moonlighting for competitors
1128,1128,2022-09-21 16:26:09+00:00,kesirajusrivast,wipro terminates employees found moonlighting rishad premji says wipro employees were found working for competitors wipro employees working directly for the companys competitors was a complete violation of integrity in its deepest form rishad premji said
1129,1129,2022-09-21 16:24:10+00:00,iam_darksoul,isnt days notice period cheating indias inflation is amp an avg employee gets an hike of how can heshe adjust within metro cities as long as an employee gives hrs in a wk then outside of those wrking hrs shud b none of der bsnss
1130,1130,2022-09-21 16:18:48+00:00,Mahendra6K,companies can nopoaching pact thy can make u work outside hrs of contact thy can stop u even outside d working hours n pay u less for extra work but talking about ethics amp moonlighting thy will decide if u can wrk or not n hw much time talent strangulation
1131,1131,2022-09-21 16:07:18+00:00,thetribunechd,toughens stand on fires employees for taking up secondary job after work
1132,1132,2022-09-21 15:50:20+00:00,stocksbaazigar,wipro fires employees for moonlighting
1133,1133,2022-09-21 15:48:46+00:00,kiranb100,having worked with im not surprised the company walks the talk on has zero tolerance for transgressions interesting that they could identify the culprits though not easy will have to find creative solutions to prevent
1134,1134,2022-09-21 15:47:08+00:00,sach245,what if you hire two vendors servicing to you they must be competitor or other way what if you board two clients from same industry as one organization is it not called god bless all
1135,1135,2022-09-21 15:45:51+00:00,TheWeekLive,moonlighting is complete violation of integrity says rishad premji
1136,1136,2022-09-21 15:42:32+00:00,janil_jain,trending news fired employees for moonlighting working secretly for a different company is it good a step by the company what are your views
1137,1137,2022-09-21 15:42:16+00:00,TheNEAffairs,is a term used for those who clandestinely work for competing companies while being on a payroll for one company
1138,1138,2022-09-21 15:41:56+00:00,poddarajeev2000,were you aware of the term moonlighting before this posttake our poll
1139,1139,2022-09-21 15:38:49+00:00,ronakians,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
1140,1140,2022-09-21 15:34:09+00:00,rahul30121994,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
1141,1141,2022-09-21 15:32:21+00:00,myselfakaash,i still dont understand whats the issue in working with two companies at same time when the themselves run multiple businesses simultaneously
1142,1142,2022-09-21 15:32:13+00:00,arsuno,totally support the gentleman amp his statement moonlighting being a complete violation of integrity it is an act of integrity violationloyalty amp honesty are two essential quality traits which any company looks for in its employees
1143,1143,2022-09-21 15:23:47+00:00,NewIndianXpress,chief who has been a vocal critic of moonlighting said the company has no place for any employee who chooses to work directly with rivals while being on wipro payrolls
1144,1144,2022-09-21 15:16:09+00:00,PragNews,wipro fired staff found working with rivals at same time says rishad premji
1145,1145,2022-09-21 15:15:39+00:00,ImSayooj,completely against but why are we not looking for the corporate employees who are indulged in during working hours doesnt that reduce productivity
1146,1146,2022-09-21 15:04:39+00:00,sethu_offI,wipro fires employees found moonlighting with rival company
1147,1147,2022-09-21 14:48:18+00:00,MirrorNow,wipro fires staff members terminated the services of staff members who it discovered were working for its competitors while still being on the companys payroll brings more details
1148,1148,2022-09-21 14:45:00+00:00,EconomicTimes,it is very simple it is an act of integrity violation we terminated the services of those people responded to a question from et during the sidelines of the th all india management association convention
1149,1149,2022-09-21 14:39:18+00:00,moneycontrolcom,top tech and startup news this evening chiefs fresh salvo against fintechs zomato tinkers with quick commerce play employees under fire over sign up for the newsletter
1150,1150,2022-09-21 14:37:43+00:00,MirrorNow,wipro fires staff members terminated the services of staff members who it discovered were working for its competitors while still being on the companys payroll reports
1151,1151,2022-09-21 14:17:35+00:00,yousaytv,employees fired for moonlighting in wipro wipro laid off its employees who were doing moonlighting these personnel were working for other companies in addition to their normal jobs at wipro
1152,1152,2022-09-21 14:16:58+00:00,PadmajaPawar,indeed i feel is in the boom hence trying to hide all their unethical and illegal processes
1153,1153,2022-09-21 14:15:33+00:00,MirrorNow,presidential elections sacks employees for moonlighting with rival firm infrastructure mess watch with at pm
1154,1154,2022-09-21 14:13:47+00:00,indusscrolls,moonlighting wipro staff found working with rivals at same time says wipro chairman
1155,1155,2022-09-21 14:03:18+00:00,ThaakorPathak1,fires employees found to be moonlighting for a rival firm
1156,1156,2022-09-21 14:02:21+00:00,business_today,chairman said that the company has fired employees who were found to be working for one of its competitors at the same time as working for wipro read
1157,1157,2022-09-21 14:00:21+00:00,thehindubiz,chairman said people who worked with the company were also found to be working for one of its competitors at the same time as he firmly stood his ground that moonlighting is complete violation of integrity in its deepest form
1158,1158,2022-09-21 14:00:01+00:00,TimesNow,fires employees found to be moonlighting for a rival firm
1159,1159,2022-09-21 13:59:40+00:00,ttindia,ltd has sacked some employees for moonlighting as the it services firm toughens its stand against staffers taking a second job after work hours
1160,1160,2022-09-21 13:58:02+00:00,PadmajaPawar,stop giving excuses for unethical terminations such a shame
1161,1161,2022-09-21 13:57:57+00:00,Patriot_Delhi,wipro chairman premji has been a vocal critic of it and has in the recent past equated it to cheating
1162,1162,2022-09-21 13:57:04+00:00,TrustScore_1,moonlighting the it service industry will not accept it today firing employees will see others also doing the same are accepting it as a new normal
1163,1163,2022-09-21 13:55:02+00:00,AoI_VenturesLtd,fires employees found for competitors
1164,1164,2022-09-21 13:53:32+00:00,SonnyAbraham,wipro sacks employees for moonlighting with rival firm
1165,1165,2022-09-21 13:53:27+00:00,subhagghosh,fired resources do free lancing you can easily make to per hour monthly if u work for hours u make rs per month l per year dont worrytalent encash it
1166,1166,2022-09-21 13:43:41+00:00,sushilpgoenka,company looking upon those staffs who are involved in fires staff already warning for moonlighting
1167,1167,2022-09-21 13:37:27+00:00,blah84594408,that will work wonders for you attrition problem stupid showoff decision
1168,1168,2022-09-21 13:37:02+00:00,dna,act of integrity violation sacks employees accused of moonlighting
1169,1169,2022-09-21 13:26:45+00:00,CorpradarB,wipro has terminated the services of employees after they were found working for a rival firm while on the companys payroll
1170,1170,2022-09-21 13:24:22+00:00,abplive,found staff working with rivals simultaneously moonlighting is violation of integrity rishad premji
1171,1171,2022-09-21 13:19:54+00:00,TRNNEWSDAILY,had fired its employees after finding out that they were working with one of its competitors at the same time
1172,1172,2022-09-21 13:16:44+00:00,news18dotcom,fires employees for moonlighting rishad premji calls it act of integrity violation read here
1173,1173,2022-09-21 13:15:52+00:00,ardorcomm,wipro fires employees after finding they were moonlighting for competitors by ardorcomm news network
1174,1174,2022-09-21 13:05:36+00:00,NITESenate,being the chief strategy officer for was chairman
1175,1175,2022-09-21 13:04:27+00:00,DhirenP66827872,fired its employees finding out that they were working with one of its competitors at the same time
